method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,hfvrp_n001_m03_s02,1,3,1.000000,999,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.738324,BIG
ga,hfvrp_n001_m03_s02,1,3,1.000000,1234,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.012396,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,1234,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.002850,SMALL
ga,hfvrp_n001_m03_s05,1,3,1.000000,1,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.247915,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,100,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.242657,MEDIUM
ga,ex4_3v_infeasible,4,3,1.000000,1788026925236880868,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.449631,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,1234,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.241268,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,1.000000,1788026929380523223,262.852855,468.007587,730.860441,0.000000,,,0,1,,,,,0.973825,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,100,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.723463,BIG
ga,hfvrp_n002_m03_s01,2,3,1.000000,1,262.852855,468.007587,730.860441,0.000000,,,0,1,,,,,0.020374,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,200,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.014922,DEFAULT
